id,"term","category",weight
106,"divorce","16",0.0476190476190476
107,"deadliest","16",0.0625
108,"home","16",0.0181329751511081
109,"on doctor stress","16",1
110,"sturgill simpson says","16",1
111,"prisoner","16",1
112,"cook county","16",1
113,"montgomery","16",1
114,"i'm afraid","16",0.125
115,"friday's","16",0.0588235294117647
116,"kentucky","16",0.293103448275862
117,"marking","16",0.833333333333333
118,"550","16",0.818181818181818
119,"benghazi","16",0.125
120,"story on npr","16",0.2
121,"cleared","16",0.933333333333333
122,"mannequin","16",1
123,"collaborating","16",0.0526315789473684
124,"police chief","16",0.692307692307692
125,"detainees","16",1
126,"wwe","16",0.966666666666667
127,"please stay safe","16",0.0666666666666667
128,"tested","16",0.262886597938144
129,"heights","16",0.916666666666667
130,"#rip","16",0.5
131,"an inmate","16",1
132,"precaution","16",0.692307692307692
133,"oakland","16",0.875
134,"#sanantonio","16",0.4
135,"charles","16",0.214285714285714
136,"walmart","16",0.666666666666667
137,"in rhode island","16",0.0833333333333333
138,"fraud : media","16",1
139,"d . c","16",0.863636363636364
140,"offer","16",0.00540540540540541
141,"correctional","16",1
142,"senior","16",0.197674418604651
143,"mother and brother","16",1
144,"cluster","16",0.888888888888889
145,"sailor","16",1
146," garnering criticism","16",1
147,"thank all nurses","16",1
148,"nnlatest updates ","16",0.0714285714285714
149,"victims are elderly","16",1
150,"700","16",0.6
151,"personnel","16",0.032258064516129
152,"roughly","16",0.121212121212121
153,"navy","16",1
154,"hoax","16",0.0142857142857143
155,"64","16",0.291666666666667
156,"plant","16",0.508771929824561
157,"exclusive","16",0.2
158,"liver","16",0.0666666666666667
159,"guidelines","16",0.0115830115830116
160,"portland","16",0.294117647058824
161,"positive","16",0.0413486005089059
162,"infection rate","16",0.0740740740740741
163,"task force","16",0.00657894736842105
164,"88","16",0.08
165,"weeks ago","16",0.782608695652174
166,"drug in texas","16",1
167,"east","16",0.0652173913043478
168,"doing more harm","16",0.0909090909090909
169,"infected","16",0.0806451612903226
170,"bash","16",0.8
171,"speeding up","16",0.0714285714285714
172,"fires","16",0.0625
173,"lightfoot","16",1
174,"construction","16",0.0416666666666667
175,"functional","16",0.166666666666667
176,"more than 400","16",0.888888888888889
177,"boston","16",0.164835164835165
178,"uss theodore roosevelt","16",1
179,"who accidentally invited","16",1
180,"system","16",0.225806451612903
181,"high risk","16",0.0277777777777778
182,"employees","16",0.219758064516129
183,"a death sentence","16",0.866666666666667
184,"the san diego","16",0.461538461538462
185,"nan","16",0.222222222222222
186,"care facility","16",0.833333333333333
187,"omaha","16",0.3
188,"escape","16",0.0285714285714286
189,"minnesota department of","16",0.176470588235294
190," - 50","16",1
191,"big brother","16",0.0909090909090909
192,"- abc news","16",0.96
193,"to-go","16",0.142857142857143
194,"life care center","16",1
195,"inmate","16",1
196,"bass","16",0.166666666666667
197,"mansion","16",0.5
198,"blame game","16",0.111111111111111
199,"acknowledged","16",0.4
200,"beef","16",0.0769230769230769
201,"cook county jail","16",1
202,"guam","16",1
203,"low income","16",0.428571428571429
204,"florida department","16",0.238095238095238
205,"mixed","16",0.5
206,"contracting","16",0.141414141414141
207,"jacksonville","16",0.0909090909090909
208,"heath","16",0.142857142857143
209,"1000","16",0.0303030303030303
210,"operating","16",0.0512820512820513
211,"arrives","16",0.0769230769230769
212,"family members","16",0.0869565217391304
213,"refuses","16",0.032258064516129
214,"philadelphia","16",0.268817204301075
215,"returned","16",0.481481481481482
216,"provider","16",0.15
217,"south dakota plant","16",1
218,"loved one","16",0.122448979591837
219,"la county","16",0.111111111111111
220,"#maui","16",0.5625
221,"vigilant","16",0.25
222,"have tested positive","16",0.974226804123711
223,"doctor","16",0.0722222222222222
224,"10","16",0.0643564356435644
225,"embrace","16",0.0333333333333333
226,"grooming","16",0.111111111111111
227,"equipped","16",0.333333333333333
228,"goodwill","16",0.2
229,"more than 200","16",0.4375
230,"olympic","16",0.166666666666667
231,"officer","16",0.353846153846154
232,"close contact with","16",1
233,"husband of grandma","16",1
234,"paramedic","16",1
235,"advocates","16",0.0465116279069767
236,"releasing","16",0.431034482758621
237,"nbc","16",0.75
238,"falls","16",0.0357142857142857
239,"iq","16",1
240,"white house","16",0.03125
241,"casualty","16",0.315789473684211
242,"map","16",0.00632911392405063
243,"associates","16",0.909090909090909
244,"roads","16",0.0526315789473684
245,"chicago's","16",0.666666666666667
246,"eff","16",0.1
247,"release","16",0.319327731092437
248,"newborn","16",0.8
249,"#death","16",0.133333333333333
250,"aclu","16",0.818181818181818
251,"ireland","16",0.176470588235294
252,"employees test positive","16",0.96969696969697
253,"pennsylvania","16",0.27710843373494
254,"college student","16",0.75
255,"youngest","16",0.2
256,"#chicago","16",0.0806451612903226
257,"north carolina","16",0.285714285714286
258,"renowned","16",0.25
259,"jails","16",0.479166666666667
260,"superintendent","16",0.0769230769230769
261,"mentality","16",0.2
262,"county jail","16",0.846153846153846
263,"describe","16",0.153846153846154
264,"facility","16",0.582417582417582
265,"he's tested positive","16",1
266,"the goodies dies","16",1
267,"hospital","16",0.0803757828810021
268,"filming","16",0.0769230769230769
269,"72","16",0.0714285714285714
270,"prisons and jails","16",0.0666666666666667
271,"officials say","16",0.226415094339623
272,"32","16",0.318181818181818
273,"fleet","16",0.142857142857143
274,"richmond","16",0.5
275,"riot","16",1
276,"cbd","16",0.666666666666667
277,"ice","16",1
278,"repurposed","16",0.222222222222222
279,"year old","16",0.3125
280,"concerns","16",0.0490196078431373
281,"nthe","16",0.161073825503356
282,"aurora","16",1
283,"dr . birx","16",0.811764705882353
284,"sign our card","16",1
285,"sd","16",0.0666666666666667
286,"prisons","16",0.469387755102041
287,"appalling","16",0.272727272727273
288,"live updates :","16",0.541666666666667
289,"approves","16",0.0526315789473684
290,"tennis","16",0.1
291,"35","16",0.375
292,"sheriff","16",0.696969696969697
293,"lawmaker","16",1
294,"alive","16",0.0121951219512195
295,"bebe winans reveals","16",1
296,"cite","16",1
297,"world war ii","16",1
298,"heart attacks","16",0.285714285714286
299,"longtime","16",0.928571428571428
300,"in south dakota","16",0.333333333333333
301,"#johnprine","16",1
302,"woman","16",0.163265306122449
303,"teenager to thanksgiving","16",1
304,"and friends co-host","16",1
305,"has passed away","16",1
306,"resident","16",0.574468085106383
307,"introduced","16",0.2
308,"succumbed","16",0.909090909090909
309,"record","16",0.0201342281879195
310,"second chicago police","16",1
311,"patient","16",0.109797297297297
312,"center","16",0.139024390243902
313,"across the globe","16",0.0263157894736842
314,"ncdc","16",0.181818181818182
315,"who tested positive","16",0.461538461538462
316,"rules","16",0.0196078431372549
317,"harper","16",0.428571428571429
318,"proactive","16",0.0555555555555556
319,"kevin","16",0.307692307692308
320,"singer","16",0.315789473684211
321,"the relationship between","16",0.111111111111111
322,"jail","16",0.985401459854015
323,"released","16",0.173633440514469
324,"st","16",0.0980392156862745
325,"helpers","16",1
326,"isolating","16",0.214285714285714
327,"contracted","16",0.829787234042553
328,"essence","16",0.6
329,"pasadena","16",0.333333333333333
330,"any other","16",0.0408163265306122
331,"roosevelt","16",0.923076923076923
332,"presumed","16",0.222222222222222
333,"#topbuzz","16",0.175675675675676
334,"reports","16",0.196480938416422
335,"taken away","16",0.111111111111111
336,"small business owners","16",0.0212765957446809
337,"died","16",0.361172161172161
338,"guards","16",0.888888888888889
339,"73","16",0.315789473684211
340,"onboard","16",0.416666666666667
341,"tested negative","16",0.714285714285714
342,"michigan","16",0.00996677740863787
343,"41","16",0.292682926829268
344,"doc","16",0.807017543859649
345,"comedian","16",0.571428571428571
346,"breaking","16",0.359281437125749
347,"dozens","16",0.36734693877551
348,"custody","16",0.444444444444444
349,"da","16",0.34375
350,"cherry","16",0.142857142857143
351,"breaking news :","16",0.107142857142857
352,"tested negative for","16",0.478260869565217
353,"eastern","16",0.0571428571428571
354,"tests positive for","16",1
355,"#lasvegas","16",0.333333333333333
356,"complications","16",0.832599118942731
357,"behind bars","16",0.909090909090909
358,"mayor","16",0.138248847926267
359,"indiana","16",0.0603448275862069
360,"illness","16",0.10126582278481
361,"estimating","16",0.5
362,"actress","16",1
363,"4/10","16",0.0740740740740741
364,"todd","16",0.636363636363636
365,"90","16",0.0571428571428571
366,"dr . fauci","16",0.739795918367347
367,"riverside county","16",0.923076923076923
368,"inmates","16",1
369,"new york city","16",0.287425149700599
370,"human beings","16",0.6
371,"demand","16",0.00806451612903226
372,"staying inside","16",0.0909090909090909
373,"retirement","16",0.62962962962963
374,"parish","16",0.0769230769230769
375,"30","16",0.0536912751677852
376,"detention","16",0.384615384615385
377,"mend","16",0.1
378,"cleveland","16",0.75
379,"sentence","16",0.5
380,"members","16",0.0150602409638554
381,"midwest","16",0.9
382,"more than 40","16",0.7
383,"detention center","16",1
384,"outbreak","16",0.0488165680473373
385,"been diagnosed with","16",0.96875
386,"liberties","16",0.142857142857143
387,"15","16",0.192982456140351
388,"#smartnews","16",0.111538461538462
389,"34","16",0.0833333333333333
390,"va","16",0.213114754098361
391,"hunger","16",0.0714285714285714
392,"theodore roosevelt dies","16",1
393,"14","16",0.130718954248366
394,"relative","16",0.0384615384615385
395,"900","16",0.6
396,"after testing positive","16",0.823529411764706
397,"retired","16",0.388888888888889
398,"death","16",0.0118549511854951
399,"nurse","16",0.874608150470219
400,"discipline","16",0.75
401,"1,200","16",0.0909090909090909
402,"partner","16",0.00469483568075117
403,"youth","16",0.0192307692307692
404,"union","16",0.318840579710145
405,"case","16",0.00100300902708124
406,"incarcerated","16",0.175
407,"confirms","16",0.216666666666667
408,"b . c","16",0.777777777777778
409,"tuesday","16",0.174418604651163
410,"china's","16",0.0181818181818182
411,"stark","16",0.05
412,", garnering criticism","16",1
413,"6,000","16",0.636363636363636
414,"nursing home","16",0.85
415,"considers","16",0.25
416,"suggested","16",0.0384615384615385
417,"#alabama","16",0.25
418,"fraud","16",0.028169014084507
419,"health officials said","16",0.692307692307692
420,"doubling","16",0.2
421,"test positive for","16",1
422,"reportedly","16",0.303030303030303
423,"moms","16",0.185185185185185
424,"court","16",0.0188679245283019
425,"blog","16",0.00628930817610063
426,"police officers","16",0.538461538461539
427,"raises","16",0.0212765957446809
428,"washington dc","16",0.571428571428571
429,"be criminally charged","16",1
430,"washington","16",0.166666666666667
431,"reno","16",0.818181818181818
432,"star","16",0.311111111111111
433,"gears","16",0.25
434,"aboard","16",1
435,"employee","16",0.605839416058394
436,"on front lines","16",0.95
437,"#breaking","16",0.276752767527675
438,"latino","16",0.08
439,"blew","16",0.1
440,"protesters","16",0.454545454545454
441,"his wife","16",0.951219512195122
442,"manor","16",0.916666666666667
443,"tower","16",0.533333333333333
444,"#southkorea","16",0.0714285714285714
445,"madison county","16",0.608695652173913
446,"diagnosed with","16",0.658536585365854
447,"puppy","16",0.0714285714285714
448,"father","16",0.194444444444444
449,"the uss theodore","16",1
450,"immunocompromised","16",0.571428571428571
451,"more than 80","16",1
452,"postal workers","16",1
453,"surgery","16",0.461538461538462
454,"at high risk","16",0.173913043478261
455,"48","16",0.0196078431372549
456,"thank your local","16",1
457,"chicago","16",0.556390977443609
458,"long-term care facility","16",1
459,"#kmov","16",0.714285714285714
460,"has tested positive","16",0.8
461,"die","16",0.0632352941176471
462,"cited","16",0.619047619047619
463,"staffers","16",1
464,"growing number of","16",0.0666666666666667
465,"poop","16",0.142857142857143
466,"28","16",0.538461538461539
467,"means","16",0.0033112582781457
468,"fox","16",0.674698795180723
469,"unit","16",0.306666666666667
470,"celebrities","16",0.358974358974359
471,"believed","16",0.58974358974359
472,"thailand","16",0.0555555555555556
473,"suspected","16",0.347222222222222
474,"in ' disconcerting","16",1
475,"lee","16",0.0285714285714286
476,"officers","16",0.245283018867925
477,"lawyers","16",0.0333333333333333
478,"cbs","16",0.142857142857143
479,"after contracting","16",1
480,"giant","16",0.0303030303030303
481,"minnesotans","16",0.545454545454545
482,"deputy","16",0.894736842105263
483,"san antonio","16",0.625
484,"wisconsin","16",0.134453781512605
485,"clerk","16",0.4
486,"#prison","16",1
487,"u . s","16",0.00138792505204719
488,"withholding","16",0.125
489,"air force","16",0.75
490,"early release","16",0.5
491,"station","16",0.115384615384615
492,"immune","16",0.00571428571428571
493,"southeast","16",0.222222222222222
494,"for standing up","16",1
495,"npr","16",0.928571428571428
496,"has been moved","16",0.166666666666667
497,"veteran","16",0.96875
498,"jackson","16",0.555555555555556
499,"lax","16",0.25
500,"scientists","16",0.00458715596330275
501,"medical center","16",0.211538461538462
502,"task force","29",0.289473684210526
503,"more than 300","29",0.454545454545454
504,"inform","29",0.648648648648649
505,"testing before reopening","29",1
506,"passover","29",0.0188679245283019
507,"firms","29",0.027027027027027
508,"at grocery stores","29",1
509,"have teamed up","29",0.142857142857143
510,"licensing","29",0.75
511,"disrupt","29",0.142857142857143
512,"health officials","29",0.104166666666667
513,"caution","29",0.125
514,"nys","29",0.04
515,"published","29",0.0357142857142857
516,"disease 2019 (","29",0.266666666666667
517,"pharmacy","29",0.27906976744186
518,"great summary","29",0.2
519,"surveillance system","29",1
520,"healthcare","29",0.12
521,"impacting","29",0.0229885057471264
522,"safety","29",0.105263157894737
523,"volunteers","29",0.0957446808510638
524,"insurers","29",0.52
525,"restrict","29",0.5
526,"postal service","29",0.9
527,"tested positive for","29",0.00381679389312977
528,"aids","29",0.0625
529,"international","29",0.19811320754717
530,"cares act","29",0.0666666666666667
531,"assembly","29",0.833333333333333
532,"preparedness","29",0.91304347826087
533,"counsel","29",0.25
534,"protective equipment","29",0.857142857142857
535,"national","29",0.907268170426065
536,"#emergency","29",0.875
537,"fiscal","29",0.48
538,"estimates","29",0.0175438596491228
539,"tragedy","29",0.111111111111111
540,"waters","29",0.333333333333333
541,"#businesses","29",0.125
542,"to downplay testing","29",1
543,"swimming","29",0.166666666666667
544,"capacity","29",0.0845070422535211
545,"prioritize","29",0.392857142857143
546,"junk","29",0.666666666666667
547,"grip","29",0.5
548,"bay","29",0.032258064516129
549,"increasingly","29",0.269230769230769
550,"downplay","29",0.333333333333333
551,"sweeping","29",0.764705882352941
552,"executive orders","29",1
553,"exercises","29",0.142857142857143
554,"appeal","29",1
555,"prisoners","29",0.285714285714286
556,"task force to","29",1
557,"ms","29",0.0434782608695652
558,"economic","29",0.0108695652173913
559,"legislative","29",0.454545454545454
560,"local","29",0.18601747815231
561,"responds","29",0.25
562,"current","29",0.113725490196078
563,"fitness","29",0.0909090909090909
564,"bashing","29",0.857142857142857
565,"relaxed","29",0.714285714285714
566,"defeat","29",0.0437956204379562
567,"bungled","29",1
568,"vice","29",0.272727272727273
569,"biz","29",0.0416666666666667
570,"#denver","29",0.0909090909090909
571,"mobility","29",0.0526315789473684
572,"bday","29",0.125
573,"comeback","29",0.0714285714285714
574,"china's","29",0.272727272727273
575,"extremely important","29",0.5
576,"services","29",0.183727034120735
577,"real-time","29",0.393939393939394
578,"outlines","29",0.2
579,"tax relief","29",0.5
580,"providers","29",0.213483146067416
581,"state","29",0.198979591836735
582,"public service announcement","29",0.6
583,"ontario","29",0.125
584,"handle","29",0.338461538461538
585,"health inequities","29",0.9
586,"broad","29",1
587,"public health","29",0.188191881918819
588,"dialogue","29",0.125
589,"combat","29",0.171428571428571
590,"tackle","29",0.344827586206897
591,"universities","29",0.0833333333333333
592,"nevada","29",0.32967032967033
593,"#nevada","29",0.481481481481482
594,"#supplychain","29",0.0571428571428571
595,"warnings","29",0.0192307692307692
596,"proceed","29",0.875
597,"communities of color","29",0.0140845070422535
598,"bone","29",0.25
599,"atlantic","29",0.833333333333333
600,"dow","29",0.571428571428571
601,"rainbow","29",0.111111111111111
602,"flexibility","29",0.9
603,"federal","29",0.493421052631579
604,"#love","29",0.02
605,"rights","29",0.33
606,"plans","29",0.154676258992806
607,"notification","29",0.125
608,"feds","29",0.342857142857143
609,"plan","29",0.624489795918367
610,"benefits","29",0.0087719298245614
611,"economy","29",0.307032590051458
612,"transportation","29",0.315789473684211
613,"u . k","29",0.0285714285714286
614,"on front lines","29",0.05
615,"thompson","29",1
616,"north","29",0.0140845070422535
617,"lacks","29",0.857142857142857
618,"fearless","29",0.142857142857143
619,"response","29",0.416395810762008
620,"collaborative","29",0.307692307692308
621,"the mainstream media","29",0.166666666666667
622,"right-wing","29",0.0833333333333333
623,"worsening","29",0.444444444444444
624,"hhs","29",0.5625
625,"testing failures doomed","29",1
626,"related","29",0.0488721804511278
627,"bold","29",0.952380952380952
628,"kentucky","29",0.0431034482758621
629,"return","29",0.245398773006135
630,"declares","29",1
631,"eliminated","29",0.777777777777778
632,"stadium","29",0.0833333333333333
633,"governor cuomo","29",0.363636363636364
634,"alabama","29",0.101123595505618
635,"force","29",0.357142857142857
636,"coordinated","29",0.923076923076923
637,"led","29",0.0769230769230769
638,"philanthropic","29",0.125
639,"begun","29",0.368421052631579
640,"san jose","29",1
641,"mesa","29",0.125
642,"regard","29",0.8
643,"university's","29",0.222222222222222
644,"addresses","29",0.26530612244898
645,"adoption","29",0.222222222222222
646,"split","29",0.0909090909090909
647,"reflects","29",0.421052631578947
648,"build","29",0.145161290322581
649,"resolution","29",0.3125
650,"centers for disease","29",1
651,"province","29",0.3125
652,"hotels","29",0.0697674418604651
653,"river","29",0.04
654,"shares","29",0.03
655,"dignity","29",0.125
656,"doom","29",0.111111111111111
657,"delaying","29",0.333333333333333
658,"rules","29",0.42483660130719
659,"governments","29",0.267326732673267
660,"catastrophe","29",1
661,"fema","29",0.757575757575758
662,"trump administration","29",0.333333333333333
663,"weather","29",0.00709219858156028
664,"#employees","29",0.125
665,"comprehensive","29",0.565217391304348
666,"proximity","29",0.25
667,"warns","29",0.019047619047619
668,"department","29",0.056
669,"personnel","29",0.548387096774194
670,"breaks down","29",0.0714285714285714
671,"responders","29",0.147058823529412
672,"clouds","29",0.285714285714286
673,"teen","29",0.0476190476190476
674,"asks","29",0.220779220779221
675,"intentional","29",0.5
676,"disability","29",0.0454545454545455
677,"lost your job","29",0.0526315789473684
678,"critical","29",0.0492957746478873
679,"request","29",0.355263157894737
680,"food distribution","29",0.333333333333333
681,"kit","29",0.75
682,"local governments","29",0.222222222222222
683,"peak","29",0.00309597523219814
684,"identify","29",0.4
685,"requirements","29",0.896551724137931
686,"courts","29",0.636363636363636
687,"economic recovery","29",1
688,"accurately","29",0.4
689,"new york state","29",0.0138888888888889
690,"nepal","29",1
691,"evers","29",0.2
692,"responses","29",0.403508771929825
693,"black mortality rates","29",1
694,"city","29",0.115983026874116
695,"develops","29",0.0714285714285714
696,"page","29",0.0127388535031847
697,"unveils","29",0.461538461538462
698,"framework","29",0.826086956521739
699,"attorneys","29",0.615384615384615
700,"producing","29",0.357142857142857
701,"notice","29",0.206185567010309
702,"enforce","29",0.740740740740741
703,"robin","29",0.5
704,"containment","29",0.0869565217391304
705,"including","29",0.131004366812227
706,"approves","29",0.368421052631579
707,"crisis","29",0.00735294117647059
708,"leaders","29",0.173076923076923
709,"ambitious","29",1
710,"market drop and","29",1
711,"#pharmacy","29",0.2
712,"distribution","29",0.0526315789473684
713,"protocols","29",0.780487804878049
714,"pass","29",0.136094674556213
715,"establish","29",0.642857142857143
716,"has anyone else","29",0.1
717,"alerts","29",0.133333333333333
718,"employer","29",0.0697674418604651
719,"video","29",0.153846153846154
720,"line : squandered","29",1
721,"delivery services","29",0.125
722,"pandemic","29",0.0392241846353884
723,"enhanced","29",1
724,"clarifies","29",0.8
725,"satanic","29",0.4
726,"laws","29",0.933333333333333
727,"alaska","29",0.193548387096774
728,"key","29",0.110576923076923
729,"lays out","29",0.666666666666667
730,"prediction","29",0.024390243902439
731,"visa","29",1
732,"coordinating","29",0.666666666666667
733,"policy","29",0.380952380952381
734,"investigated","29",0.142857142857143
735,"defends","29",0.846153846153846
736,"council","29",0.381818181818182
737,"preventive","29",0.75
738,"adhering","29",0.9
739,"implementing","29",0.545454545454546
740,"39","29",0.0294117647058824
741,"offered","29",0.0350877192982456
742,"poised","29",0.285714285714286
743,"delayed","29",0.368421052631579
744,"philadelphia","29",0.010752688172043
745,"#votebluenomatterwho","29",0.0909090909090909
746,"efforts","29",0.334210526315789
747,"wear gloves","29",0.2
748,"assist","29",0.2
749,"cruise","29",0.037037037037037
750,"situations","29",0.2
751,"gov . beshear","29",0.0714285714285714
752,"frontline workers","29",0.028169014084507
753,"main","29",0.0338983050847458
754,"mega","29",1
755,"guidance","29",0.327160493827161
756,"cdc","29",0.275949367088608
757,"compliance","29",0.375
758,"trump dismisses calls","29",1
759,"coordination","29",0.818181818181818
760,"minneapolis","29",0.4
761,"measures","29",0.419811320754717
762,"intake","29",0.444444444444444
763,"very good progress","29",0.2
764,"cities","29",0.105590062111801
765,"nc","29",0.2875
766,"that doesn't mean","29",0.142857142857143
767,"respond","29",0.135135135135135
768,"regional","29",0.619718309859155
769,"#ethiopia","29",0.7
770,"ramps up","29",0.545454545454545
771,"silly","29",0.0526315789473684
772,"mountain","29",0.208333333333333
773,"epidemics","29",0.05
774,"concern","29",0.13953488372093
775,"role model","29",0.875
776,"assets","29",0.0769230769230769
777,"minimize","29",0.0769230769230769
778,"#fbr","29",0.1
779,"taylor","29",0.0555555555555556
780,"health","29",0.0973293768545994
781,"recovery","29",0.192182410423453
782,"urges","29",0.129032258064516
783,"white house","29",0.203125
784,"statement","29",0.361904761904762
785,"argues","29",0.95
786,"freight","29",0.222222222222222
787,"injuries","29",0.538461538461539
788,"infection control","29",0.6
789,"propose","29",0.315789473684211
790,"standing up","29",0.142857142857143
791,"convert","29",0.0666666666666667
792,"teams","29",0.209302325581395
793,"sullivan","29",0.125
794,"deferred","29",0.8
795,"shadow","29",0.833333333333333
796,"scope","29",0.642857142857143
797,"release","29",0.399159663865546
798,"suspends","29",0.142857142857143
799,"diagnostic","29",0.0625
800,"keep everyone safe","29",0.333333333333333
801,"proposals","29",0.5
802,"super proud","29",0.142857142857143
803,"reopening","29",0.72972972972973
804,"b / c","29",0.104166666666667
805,"botched","29",0.888888888888889
806,"announces","29",0.165919282511211
807,"middle school","29",0.142857142857143
808,"implications","29",0.112359550561798
809,"#thetalktrap","29",0.0666666666666667
810,"announced","29",0.0710059171597633
811,"#workout","29",0.0769230769230769
812,"drumpf","29",0.333333333333333
813,"legislation","29",0.443037974683544
814,"west virginia","29",0.1
815,"cargo","29",0.25
816,"homemade masks","29",0.8
817,"soft","29",0.0769230769230769
818,"nation's","29",0.461538461538462
819,"law","29",0.117647058823529
820,"demands","29",0.0888888888888889
821,"gov . abbott","29",0.285714285714286
822,"compete","29",0.8
823,"epa","29",0.538461538461539
824,"waiving","29",0.230769230769231
825,"informing","29",0.9
826,"beneficial","29",0.142857142857143
827,"trucking","29",0.833333333333333
828,"operations","29",0.0857142857142857
829,"implemented","29",0.555555555555556
830,"nwill","29",0.142857142857143
831,"dropping","29",0.027027027027027
832,"adjustments","29",0.619047619047619
833,"teaches","29",0.111111111111111
834,"draw","29",0.181818181818182
835,"labeling","29",0.111111111111111
836,"coalition","29",0.607142857142857
837,"regulatory","29",0.882352941176471
838,"211","29",0.0909090909090909
839,"funerals","29",0.714285714285714
840,"wearing face masks","29",0.0769230769230769
841,"federal level","29",0.888888888888889
842,"antibody","29",0.0196078431372549
843,"ships","29",0.315789473684211
844,"lessons learned from","29",0.583333333333333
845,"letters","29",0.842105263157895
846,"requested","29",0.789473684210526
847,"communications","29",0.0222222222222222
848,"#ebola","29",0.230769230769231
849,"revenues","29",0.0714285714285714
850,"testing","29",0.0238095238095238
851,"stopped","29",0.0192307692307692
852,"waived","29",0.785714285714286
853,"explained","29",0.594594594594595
854,"training","29",0.0104166666666667
855,"health care","29",0.00657894736842105
856,"the united states","29",0.0364741641337386
857,"#socialmedia","29",0.0277777777777778
858,"#portland","29",0.428571428571429
859,"#reopenamerica","29",0.125
860,"potential","29",0.0975609756097561
861,"relief","29",0.00382165605095541
862,"center","29",0.0634146341463415
863,"media","29",0.0436893203883495
864,"jailed","29",0.222222222222222
865,"regulation","29",0.833333333333333
866,"should blame its","29",1
867,"enforcement","29",0.756756756756757
868,"transparency","29",0.757575757575758
869,"institute","29",0.340425531914894
870,"aggressively","29",0.285714285714286
871,"requires","29",0.865671641791045
872,"waive","29",0.142857142857143
873,"increase","29",0.0097323600973236
874,"church services","29",0.142857142857143
875,"delay","29",0.111111111111111
876,"matches","29",1
877,"regulations","29",0.720930232558139
878,"severe weather","29",0.56
879,"cost","29",0.00862068965517241
880,"quarter","29",0.0769230769230769
881,"#wherearethetests","29",0.444444444444444
882,"editor","29",1
